Date,Open,High,Low,Close,Volume
2025-11-18 12:00:00,58985.8,59103.65,58798.9,58835.85,0
2025-11-19 08:00:00,58908.15,58952.75,58688.55,58925.9,0
2025-11-19 12:00:00,58926.7,59264.25,58913.5,59207.95,0
2025-11-20 08:00:00,59308.2,59326.65,59125.25,59231.1,0
2025-11-20 12:00:00,59230.75,59440.1,59186.6,59343.9,0
2025-11-21 08:00:00,59116.7,59232.15,58833.15,59027.5,0
2025-11-21 12:00:00,59032.0,59149.95,58823.65,58851.85,0
2025-11-24 08:00:00,58996.9,59309.9,58891.8,59206.45,0
2025-11-24 12:00:00,59204.35,59279.25,58649.5,58731.05,0
2025-11-25 08:00:00,58925.65,59063.5,58746.2,58958.3,0
2025-11-25 12:00:00,58962.95,59166.15,58747.25,58810.8,0
2025-11-26 08:00:00,58783.05,59515.3,58783.05,59465.5,0
2025-11-26 12:00:00,59465.95,59554.95,59426.0,59527.15,0
2025-11-27 08:00:00,59605.3,59866.6,59549.45,59758.2,0
2025-11-27 12:00:00,59758.2,59850.15,59523.0,59764.15,0
2025-11-28 08:00:00,59758.7,59897.5,59598.95,59794.6,0
2025-11-28 12:00:00,59794.05,59836.85,59712.15,59730.3,0
2025-12-01 08:00:00,60102.05,60114.3,59674.9,59702.45,0
2025-12-01 12:00:00,59700.55,59815.95,59527.6,59697.15,0
2025-12-02 08:00:00,59354.2,59656.55,59304.25,59504.25,0
2025-12-02 12:00:00,59505.85,59586.8,59251.95,59347.1,0
2025-12-03 08:00:00,59158.7,59356.75,58925.7,59158.5,0
2025-12-03 12:00:00,59156.55,59414.9,59007.55,59333.15,0
2025-12-04 08:00:00,59287.1,59548.7,59180.35,59250.25,0
2025-12-04 12:00:00,59252.55,59335.55,59062.15,59272.7,0
2025-12-05 08:00:00,59133.2,59679.35,59106.55,59520.15,0
2025-12-05 12:00:00,59518.35,59806.6,59505.0,59735.8,0
2025-12-08 08:00:00,59672.05,59713.15,59346.4,59363.25,0
2025-12-08 12:00:00,59371.5,59406.0,59030.6,59147.3,0
2025-12-09 08:00:00,58918.85,59284.85,58878.45,59249.7,0
2025-12-09 12:00:00,59249.7,59358.25,59158.9,59212.1,0
2025-12-10 08:00:00,59281.55,59440.9,58973.75,59046.5,0
2025-12-10 12:00:00,59048.85,59091.9,58853.9,58938.3,0
2025-12-11 08:00:00,58966.2,59417.4,58799.9,59345.5,0
2025-12-11 12:00:00,59352.1,59423.35,59135.65,59204.6,0
2025-12-12 08:00:00,59401.5,59545.7,59224.85,59382.25,0
2025-12-12 12:00:00,59382.25,59439.95,59310.6,59396.8,0
2025-12-15 08:00:00,59053.7,59516.85,59052.3,59459.75,0
2025-12-15 12:00:00,59462.6,59533.0,59405.9,59444.7,0
2025-12-16 08:00:00,59288.75,59335.25,58983.05,59072.85,0
2025-12-16 12:00:00,59072.1,59169.0,58966.35,59010.6,0
2025-12-17 08:00:00,59072.8,59127.2,58864.4,58899.55,0
2025-12-17 12:00:00,58901.0,58988.85,58801.4,58961.5,0
2025-12-18 08:00:00,58712.7,59176.2,58712.7,59166.65,0
2025-12-18 12:00:00,59166.3,59211.0,58877.55,58905.25,0
2025-12-19 08:00:00,59047.4,59134.75,58897.5,59007.5,0
2025-12-19 12:00:00,59010.15,59140.55,58924.5,59046.8,0
2025-12-22 08:00:00,59224.75,59371.2,59155.5,59281.2,0
2025-12-22 12:00:00,59280.2,59339.45,59183.6,59284.1,0
2025-12-23 08:00:00,59334.35,59402.35,59216.75,59275.0,0
2025-12-23 12:00:00,59278.2,59370.15,59230.4,59276.55,0
2025-12-24 08:00:00,59322.95,59478.15,59251.65,59343.35,0
2025-12-24 12:00:00,59336.8,59364.5,59118.25,59135.4,0
2025-12-26 08:00:00,59092.85,59180.65,58994.05,59045.85,0
2025-12-26 12:00:00,59043.8,59073.3,58947.05,58994.45,0
2025-12-29 08:00:00,59007.05,59140.4,58810.35,58841.95,0
2025-12-29 12:00:00,58838.1,58997.1,58809.55,58953.95,0
2025-12-30 08:00:00,58885.95,59076.1,58737.6,58872.05,0
2025-12-30 12:00:00,58875.45,59272.7,58864.8,59253.95,0
2025-12-31 08:00:00,59194.6,59527.1,59187.1,59514.6,0
2025-12-31 12:00:00,59514.1,59766.2,59511.1,59619.35,0
2026-01-01 08:00:00,59674.8,59743.2,59569.65,59628.0,0
2026-01-01 12:00:00,59629.4,59735.8,59600.9,59707.55,0
2026-01-02 08:00:00,59757.4,60147.2,59738.25,60145.4,0
2026-01-02 12:00:00,60143.9,60203.75,59978.15,60174.75,0
2026-01-05 08:00:00,60360.4,60437.35,60122.35,60250.55,0
2026-01-05 12:00:00,60253.25,60272.2,59859.8,60055.5,0
2026-01-06 08:00:00,59957.8,60305.0,59834.3,60230.0,0
2026-01-06 12:00:00,60228.3,60251.8,60006.15,60095.8,0
2026-01-07 08:00:00,60039.7,60065.4,59861.35,59906.8,0
2026-01-07 12:00:00,59908.1,60026.0,59760.65,59976.85,0
2026-01-08 08:00:00,59893.15,60112.85,59564.8,59701.15,0
2026-01-08 12:00:00,59697.45,59827.6,59608.3,59676.7,0
2026-01-09 08:00:00,59558.15,59739.65,59343.55,59352.5,0
2026-01-09 12:00:00,59353.05,59388.4,59154.2,59269.35,0
2026-01-12 08:00:00,59217.25,59322.15,58864.2,59072.0,0
2026-01-12 12:00:00,59074.55,59541.1,59046.75,59534.05,0
2026-01-13 08:00:00,59767.55,59767.55,59463.75,59541.85,0
2026-01-13 12:00:00,59538.9,59652.8,59312.05,59542.35,0
2026-01-14 08:00:00,59330.35,59708.6,59324.2,59577.0,0
2026-01-14 12:00:00,59578.2,59796.65,59457.0,59575.8,0
2026-01-16 08:00:00,59590.35,60160.85,59510.5,60084.35,0
2026-01-16 12:00:00,60085.1,60235.15,59899.1,60110.5,0
2026-01-19 08:00:00,60093.3,60107.5,59594.6,59769.65,0
2026-01-19 12:00:00,59770.1,59989.25,59766.15,59829.9,0
2026-01-20 08:00:00,59851.4,59993.5,59621.95,59702.1,0
2026-01-20 12:00:00,59706.2,59727.1,59283.95,59372.3,0
2026-01-21 08:00:00,59142.0,59447.35,58278.6,58773.75,0
2026-01-21 12:00:00,58773.65,59270.2,58671.0,58741.2,0
2026-01-22 08:00:00,59194.25,59573.1,58823.05,58989.65,0
2026-01-22 12:00:00,58990.7,59310.35,58899.0,59257.55,0
2026-01-23 08:00:00,59305.15,59400.15,58895.5,58931.65,0
2026-01-23 12:00:00,58927.85,59124.65,58346.25,58501.1,0
2026-01-27 08:00:00,58366.05,58859.2,58121.6,58741.05,0
2026-01-27 12:00:00,58743.4,59436.8,58589.25,59348.25,0
2026-01-28 08:00:00,59575.65,59699.9,59390.3,59554.85,0
2026-01-28 12:00:00,59554.85,59624.25,59240.1,59574.8,0
2026-01-29 08:00:00,59416.25,59765.7,59339.0,59718.1,0
2026-01-29 12:00:00,59718.75,60060.7,59705.85,59980.4,0
2026-01-30 08:00:00,59542.25,59906.9,59535.4,59815.2,0
2026-01-30 12:00:00,59814.65,59864.5,59501.8,59577.6,0
2026-02-01 08:00:00,59607.65,59865.7,59197.1,59261.15,0
2026-02-01 12:00:00,59265.15,59273.95,57783.2,58353.75,0
2026-02-02 08:00:00,58239.3,58519.95,57829.85,58250.1,0
2026-02-02 12:00:00,58250.1,58687.05,58004.5,58602.5,0
2026-02-03 08:00:00,61411.2,61764.85,59793.2,60165.15,0
2026-02-03 12:00:00,60164.85,60191.85,59972.4,59986.7,0
2026-02-04 08:00:00,60163.35,60327.1,59891.75,60235.9,0
2026-02-04 12:00:00,60235.35,60389.4,60102.0,60148.1,0
2026-02-05 08:00:00,60315.35,60328.3,59990.8,60013.4,0
2026-02-05 12:00:00,60015.75,60121.55,59881.05,60055.25,0
2026-02-06 08:00:00,59967.1,60119.95,59644.55,59887.55,0
2026-02-06 12:00:00,59890.55,60149.9,59717.9,60112.8,0
2026-02-09 08:00:00,60805.2,60876.2,60495.7,60629.7,0
2026-02-09 12:00:00,60630.85,60692.3,60516.2,60666.8,0
2026-02-10 08:00:00,60740.8,60787.95,60597.95,60732.4,0
2026-02-10 12:00:00,60732.3,60797.55,60531.55,60571.45,0
2026-02-11 08:00:00,60670.25,60751.0,60444.65,60651.0,0
2026-02-11 12:00:00,60650.95,60779.95,60613.8,60743.95,0
2026-02-12 08:00:00,60786.15,60864.4,60678.75,60711.05,0
2026-02-12 12:00:00,60711.8,60844.25,60597.65,60707.8,0
2026-02-13 08:00:00,60504.4,60621.9,60253.35,60301.95,0
2026-02-13 12:00:00,60301.3,60409.4,60073.55,60169.7,0
2026-02-16 08:00:00,59947.8,60498.5,59861.1,60477.3,0
2026-02-16 12:00:00,60478.35,61011.3,60457.9,60993.2,0
2026-02-17 08:00:00,60821.15,61177.2,60560.0,61137.5,0
2026-02-17 12:00:00,61138.1,61241.6,61034.75,61144.15,0
2026-02-18 08:00:00,61255.35,61309.3,61100.9,61285.2,0
2026-02-18 12:00:00,61284.6,61596.85,61246.3,61520.4,0
2026-02-19 08:00:00,61660.85,61678.8,61066.55,61069.8,0
2026-02-19 12:00:00,61066.5,61156.6,60592.9,60660.75,0
2026-02-20 08:00:00,60627.85,61224.8,60562.35,61176.55,0
2026-02-20 12:00:00,61178.05,61360.5,60961.25,61147.45,0
2026-02-23 08:00:00,61145.55,61517.8,61067.7,61152.6,0
2026-02-23 12:00:00,61152.7,61305.85,61029.15,61275.0,0
2026-02-24 08:00:00,61392.1,61435.65,61109.15,61222.7,0
2026-02-24 12:00:00,61225.35,61225.45,60801.85,61072.45,0
2026-02-25 08:00:00,61175.05,61317.55,61067.05,61085.3,0
2026-02-25 12:00:00,61086.35,61151.7,60816.75,61012.35,0
2026-02-26 08:00:00,61193.9,61249.7,60954.85,60954.85,0
2026-02-26 12:00:00,60966.2,61284.75,60813.3,61097.0,0
2026-02-27 08:00:00,61057.45,61086.45,60633.6,60719.15,0
2026-02-27 12:00:00,60716.95,60864.7,60438.95,60482.45,0
2026-03-02 08:00:00,59204.3,60177.5,59148.0,59723.65,0
2026-03-02 12:00:00,59719.6,59956.35,59345.3,59856.05,0
2026-03-04 08:00:00,58447.15,58996.95,58393.55,58482.0,0
2026-03-04 12:00:00,58484.65,59058.4,58468.25,58759.65,0
2026-03-05 08:00:00,59008.25,59141.0,58686.3,58781.0,0
2026-03-05 12:00:00,58781.4,59274.35,58506.4,58970.25,0
2026-03-06 08:00:00,58629.6,58807.15,58289.5,58331.75,0
2026-03-06 12:00:00,58336.05,58364.2,57696.4,57782.4,0
2026-03-09 08:00:00,56121.4,56274.15,55270.6,55687.85,0
2026-03-09 12:00:00,55686.65,56096.1,55596.15,55998.6,0
2026-03-10 08:00:00,56583.85,56990.9,56387.2,56780.05,0
2026-03-10 12:00:00,56778.1,57097.05,56658.65,57002.1,0
2026-03-11 08:00:00,56790.4,56938.4,56015.4,56110.45,0
2026-03-11 12:00:00,56113.2,56165.7,55631.95,55666.4,0
2026-03-12 08:00:00,55008.2,55372.65,54760.55,55232.95,0
2026-03-12 12:00:00,55236.25,55636.95,54997.0,55133.6,0
2026-03-13 08:00:00,54592.05,54713.75,53962.35,54079.45,0
2026-03-13 12:00:00,54084.35,54107.0,53675.7,53770.9,0
2026-03-16 08:00:00,53721.5,54170.5,53258.15,53692.3,0
2026-03-16 12:00:00,53693.0,54664.15,53518.55,54287.75,0
2026-03-17 08:00:00,54649.1,54695.4,54113.15,54392.55,0
2026-03-17 12:00:00,54393.8,54996.0,54260.65,54838.75,0
2026-03-18 08:00:00,54927.05,55332.55,54689.1,55226.1,0
2026-03-18 12:00:00,55226.7,55554.15,55123.15,55324.5,0
2026-03-19 08:00:00,53474.55,54110.55,53437.25,54040.7,0
2026-03-19 12:00:00,54042.2,54150.3,53240.6,53693.0,0
2026-03-20 08:00:00,53548.2,54382.45,53548.2,53833.85,0
2026-03-20 12:00:00,53834.3,53966.15,53297.55,53453.85,0
2026-03-23 08:00:00,52576.1,52665.3,51568.4,51708.0,0
2026-03-23 12:00:00,51706.65,52041.35,51323.6,51446.15,0
2026-03-24 08:00:00,52384.8,52495.7,51827.5,51993.4,0
2026-03-24 12:00:00,51994.8,52949.15,51972.15,52745.65,0
2026-03-25 08:00:00,53024.75,54096.95,53024.75,54090.05,0
2026-03-25 12:00:00,54095.3,54146.15,53623.85,53689.95,0
2026-03-27 08:00:00,53244.25,53292.5,52434.75,52492.15,0
2026-03-27 12:00:00,52487.35,52707.9,52211.2,52364.35,0
2026-03-30 08:00:00,51527.9,51624.5,50744.6,50931.4,0
2026-03-30 12:00:00,50926.3,51008.95,50105.25,50403.35,0
2026-04-01 08:00:00,51433.9,51806.25,51133.55,51644.55,0
2026-04-01 12:00:00,51644.45,52025.85,51369.8,51526.1,0
2026-04-02 08:00:00,50625.65,50646.15,49954.85,50133.3,0
2026-04-02 12:00:00,50137.3,51731.95,50030.85,51556.2,0
2026-04-06 08:00:00,51747.6,51879.65,51111.1,51659.2,0
2026-04-06 12:00:00,51659.45,52704.55,51617.75,52585.35,0
2026-04-07 08:00:00,52258.7,52349.1,51868.45,52174.95,0
2026-04-07 12:00:00,52175.1,52778.2,52057.0,52706.15,0
2026-04-08 08:00:00,54904.45,55552.25,54797.5,55419.3,0
2026-04-08 12:00:00,55422.05,55778.25,55266.3,55757.75,0
2026-04-09 08:00:00,55505.95,55583.1,55078.85,55230.85,0
2026-04-09 12:00:00,55230.5,55244.15,54626.85,54820.0,0
2026-04-10 08:00:00,55182.25,55930.45,55145.25,55767.35,0
2026-04-10 12:00:00,55763.25,55978.5,55649.95,55929.6,0
2026-04-13 08:00:00,54646.0,55213.35,54356.2,55209.8,0
2026-04-13 12:00:00,55208.85,55752.65,55201.05,55571.85,0
2026-04-15 08:00:00,56343.45,56786.25,56109.2,56326.5,0
2026-04-15 12:00:00,56326.05,56430.9,56172.0,56258.85,0
2026-04-16 08:00:00,56657.25,56834.25,56052.75,56146.2,0
2026-04-16 12:00:00,56140.85,56324.0,55898.25,56036.4,0
2026-04-17 08:00:00,56072.4,56375.5,55841.65,56311.3,0
2026-04-17 12:00:00,56313.15,56628.7,56308.95,56625.6,0
2026-04-20 08:00:00,56704.05,57085.1,56356.55,56868.1,0
2026-04-20 12:00:00,56868.15,57011.0,56491.9,56551.3,0
2026-04-21 08:00:00,56823.6,57321.7,56696.3,57280.55,0
2026-04-21 12:00:00,57282.5,57456.3,57203.1,57351.8,0
2026-04-22 08:00:00,57163.35,57438.2,57002.15,57320.85,0
2026-04-22 12:00:00,57316.7,57397.5,57078.45,57114.9,0
2026-04-23 08:00:00,56608.95,56868.7,56491.25,56570.8,0
2026-04-23 12:00:00,56568.65,56590.5,56217.15,56314.15,0
2026-04-24 08:00:00,56170.2,56460.5,55850.2,56115.5,0
2026-04-24 12:00:00,56115.25,56191.45,55750.4,56097.0,0
2026-04-27 08:00:00,56162.6,56474.95,55911.1,56065.4,0
2026-04-27 12:00:00,56064.45,56412.6,56036.15,56302.1,0
2026-04-28 08:00:00,55862.5,56138.05,55614.0,55666.5,0
